,target,id,date,flag,user,text
3487,0,1468607254,Tue Apr 07 02:41:49 PDT 2009,NO_QUERY,jwilger,ok think final done work yester day beer tv hit sack back around
3488,0,1468607344,Tue Apr 07 02:41:51 PDT 2009,NO_QUERY,sareyk,work life away
3489,0,1468607647,Tue Apr 07 02:41:59 PDT 2009,NO_QUERY,swarnaparni,examz come realli feel helplessssss
3490,0,1468607733,Tue Apr 07 02:42:01 PDT 2009,NO_QUERY,ipodque,creepi outdoor speedway alli portug seem good lose weight healthi
3491,0,1468608026,Tue Apr 07 02:42:07 PDT 2009,NO_QUERY,t0xic_honey,bad transit visit mani globe wander gypsi queer moment miss
3492,0,1468608080,Tue Apr 07 02:42:08 PDT 2009,NO_QUERY,clevrijx,load cold great fun
3493,0,1468608214,Tue Apr 07 02:42:11 PDT 2009,NO_QUERY,Dandreeg,earli stomach act funni
3494,0,1468608610,Tue Apr 07 02:42:19 PDT 2009,NO_QUERY,HeyGitta,headach wont go away dont want od panadol lol serious though hurt
3495,0,1468609133,Tue Apr 07 02:42:31 PDT 2009,NO_QUERY,DaaBuddy,that right
3496,0,1468609298,Tue Apr 07 02:42:35 PDT 2009,NO_QUERY,AmyGrindhouse,mayb unclear plan post websit later usual today due technic issu
3497,0,1468609303,Tue Apr 07 02:42:35 PDT 2009,NO_QUERY,Djalfy,anyon els miss chat chat room find one feel comfort suggest pleas
3498,0,1468609315,Tue Apr 07 02:42:35 PDT 2009,NO_QUERY,chloroform_tea,vah dread lurgi strike dire need tea chloroform otherwis ala asda pizza time tea
3499,0,1468609400,Tue Apr 07 02:42:37 PDT 2009,NO_QUERY,anonomi,leed festiv twitter man lie updat
3500,0,1468609575,Tue Apr 07 02:42:41 PDT 2009,NO_QUERY,darkopevec,go go aaand gone poor moosi fell asleep class
3501,0,1468609669,Tue Apr 07 02:42:44 PDT 2009,NO_QUERY,chhlllooooeeeee,realli fed
3502,0,1468610045,Tue Apr 07 02:42:53 PDT 2009,NO_QUERY,melinoma,swap song email carri damn tasman damn hell wanna jam
3503,0,1468610083,Tue Apr 07 02:42:54 PDT 2009,NO_QUERY,NikkolaD,damn still find decent size photo
3504,0,1468610356,Tue Apr 07 02:42:59 PDT 2009,NO_QUERY,jeremy_ellis,fine thing busi get hard quieter time
3505,0,1468610527,Tue Apr 07 02:43:03 PDT 2009,NO_QUERY,Shelistar,essay finish word pleas self dread return project work
3506,0,1468610803,Tue Apr 07 02:43:09 PDT 2009,NO_QUERY,Talk_ShowHost,yeah aberdeen miller platform one chopper left went thew day
3507,0,1468610982,Tue Apr 07 02:43:13 PDT 2009,NO_QUERY,VictoriaSoguero,immm sooooo lowwww
3508,0,1468611228,Tue Apr 07 02:43:18 PDT 2009,NO_QUERY,A1nz,still feel toss though better yesterday actual realis im woke feel sick
3509,0,1468611366,Tue Apr 07 02:43:21 PDT 2009,NO_QUERY,cajnel,still lot work catch
3510,0,1468611643,Tue Apr 07 02:43:27 PDT 2009,NO_QUERY,Labab,miss gig
3511,0,1468611785,Tue Apr 07 02:43:31 PDT 2009,NO_QUERY,KneeHighBootFan,khb count low today despit chang weather
3512,0,1468612362,Tue Apr 07 02:43:43 PDT 2009,NO_QUERY,monblain,love uni coffe bet get one ilpc oh ps uni tomorrow pick u ps word assign arg
3513,0,1468612843,Tue Apr 07 02:43:54 PDT 2009,NO_QUERY,pr3judice,hard time digest disappoint
3514,0,1468612855,Tue Apr 07 02:43:54 PDT 2009,NO_QUERY,kmas0407,readi friday ted go brave amp stock ricola cough drop amp dayquil b c cold constant weather chang
3515,0,1468613026,Tue Apr 07 02:43:58 PDT 2009,NO_QUERY,tankertuig,geen met mother vandaag
3516,0,1468613355,Tue Apr 07 02:44:05 PDT 2009,NO_QUERY,MissNina,southpark
3517,0,1468614764,Tue Apr 07 02:44:37 PDT 2009,NO_QUERY,henna_,yay migrain round berlin
3518,0,1468617662,Tue Apr 07 02:45:37 PDT 2009,NO_QUERY,emotionlessgal,realli busi load project complet
3519,0,1468617783,Tue Apr 07 02:45:39 PDT 2009,NO_QUERY,Deligal,much roast tonight still frozen solid
3520,0,1468617899,Tue Apr 07 02:45:41 PDT 2009,NO_QUERY,jaredgunter,sinc go looooong day
3521,0,1468617912,Tue Apr 07 02:45:42 PDT 2009,NO_QUERY,SophieClaeys,bleed shave leg bleed haha loser xp
3522,0,1468618309,Tue Apr 07 02:45:51 PDT 2009,NO_QUERY,The_Kingfisher,got reduc tear jeremi kyle doctor hate doctor scari arghhhh
3523,0,1468618608,Tue Apr 07 02:45:58 PDT 2009,NO_QUERY,lovelylisaj,kill eggnog thread pj lame joke
3524,0,1468618787,Tue Apr 07 02:46:02 PDT 2009,NO_QUERY,lilmissvik,hey chanc ad brighton eastbourn ucap tour gut im miss time round love guy
3525,0,1468619130,Tue Apr 07 02:46:08 PDT 2009,NO_QUERY,MrSocial,realli tire cant go sleep
3526,0,1468619422,Tue Apr 07 02:46:15 PDT 2009,NO_QUERY,MeDearDarling,ha ha ha cap dof okay right camp cotwold
3527,0,1468619872,Tue Apr 07 02:46:24 PDT 2009,NO_QUERY,NikkolaD,lol silli thoght kb k still work doubt ever find one
3528,0,1468619985,Tue Apr 07 02:46:26 PDT 2009,NO_QUERY,DorkieeAmber,pssht miss u u respond
3529,0,1468620198,Tue Apr 07 02:46:31 PDT 2009,NO_QUERY,Niczy,donni come back uk toooo long x
3530,0,1468620322,Tue Apr 07 02:46:35 PDT 2009,NO_QUERY,LionelnShana,went dentist today total last resort total broke god damn dental industri need competit polici
3531,0,1468620341,Tue Apr 07 02:46:34 PDT 2009,NO_QUERY,khanh_coltech,th l n n
3532,0,1468620878,Tue Apr 07 02:46:46 PDT 2009,NO_QUERY,vickibabes91,work gunna miss lush weather x
3533,0,1468620940,Tue Apr 07 02:46:47 PDT 2009,NO_QUERY,michaelmknight,bummer hope ok
3534,0,1468620963,Tue Apr 07 02:46:48 PDT 2009,NO_QUERY,tantrixie,miss thiss
3535,0,1468621312,Tue Apr 07 02:46:56 PDT 2009,NO_QUERY,LynnaeG,wow way earli awak lot though softwar post actual work time boo
3536,0,1468621368,Tue Apr 07 02:46:57 PDT 2009,NO_QUERY,amberluvsnkotb,missin son went home monster law last night wait get back afternoon work
3537,0,1468621585,Tue Apr 07 02:47:01 PDT 2009,NO_QUERY,TarekSh,ouch
3538,0,1468621613,Tue Apr 07 02:47:02 PDT 2009,NO_QUERY,6277,money upset
3539,0,1468621670,Tue Apr 07 02:47:04 PDT 2009,NO_QUERY,erickaaa,yeah answer call work arvo babe break usual ish call haha need credit sooo bad
3540,0,1468621706,Tue Apr 07 02:47:04 PDT 2009,NO_QUERY,cfriele,ugh sleep feel great
3541,0,1468622048,Tue Apr 07 02:47:11 PDT 2009,NO_QUERY,FrumiousMe,oh shame find next time tim pass organis sydney feeter convent
3542,0,1468622089,Tue Apr 07 02:47:12 PDT 2009,NO_QUERY,BertaWooster,oh kutner dead watch hous
3543,0,1468622500,Tue Apr 07 02:47:22 PDT 2009,NO_QUERY,_n2,bore still internet home
3544,0,1468622538,Tue Apr 07 02:47:23 PDT 2009,NO_QUERY,B00G1T,sent naughti boy corner work
3545,0,1468622564,Tue Apr 07 02:47:23 PDT 2009,NO_QUERY,MattStannells,new eminem singl quot made quot got zero play aftermath myspac wanna hear soo bad
3546,0,1468622718,Tue Apr 07 02:47:26 PDT 2009,NO_QUERY,knibbcess,wonder work site
3547,0,1468622735,Tue Apr 07 02:47:27 PDT 2009,NO_QUERY,marktheescape,final home work
3548,0,1468622896,Tue Apr 07 02:47:31 PDT 2009,NO_QUERY,apieceofherlife,cant wait easter studi time
3549,0,1468623062,Tue Apr 07 02:47:34 PDT 2009,NO_QUERY,PaulaCoMayo,back work great weekend brother left home gone back england though gorgeous nephew miss
3550,0,1468623158,Tue Apr 07 02:47:36 PDT 2009,NO_QUERY,LozzieCousins,think kind good stroke wait hear love littl cat l xxx
3551,0,1468623274,Tue Apr 07 02:47:38 PDT 2009,NO_QUERY,Vikx993,argh cant stop yawn
3552,0,1468623578,Tue Apr 07 02:47:45 PDT 2009,NO_QUERY,tiedyeina,comput much cpu core much technic get touch need process power
3553,0,1468623792,Tue Apr 07 02:47:50 PDT 2009,NO_QUERY,BekaMurph,phone broke bad could send excit tweet today citi elect go elect judg day
3554,0,1468623914,Tue Apr 07 02:47:53 PDT 2009,NO_QUERY,frouse,km bike hot n sweati rem marathon continu
3555,0,1468623997,Tue Apr 07 02:47:55 PDT 2009,NO_QUERY,Narielf,im tri make chicken soup like mother without recip interest cant find matzah
3556,0,1468624271,Tue Apr 07 02:48:02 PDT 2009,NO_QUERY,BubsyMunster13,huge headach
3557,0,1468624519,Tue Apr 07 02:48:05 PDT 2009,NO_QUERY,CiaraTrixie,want quot someon quot come
3558,0,1468624571,Tue Apr 07 02:48:07 PDT 2009,NO_QUERY,Veeee,boyzon reform never awar anyth
3559,0,1468624722,Tue Apr 07 02:48:09 PDT 2009,NO_QUERY,cloverdash,hug tri realli hard concentr nice dream instead sorri bad one hon
3560,0,1468624921,Tue Apr 07 02:48:13 PDT 2009,NO_QUERY,TferThomas,dammit get know corner well
3561,0,1468625137,Tue Apr 07 02:48:18 PDT 2009,NO_QUERY,luckyduh,ugh wast hour
3562,0,1468625160,Tue Apr 07 02:48:19 PDT 2009,NO_QUERY,penniless_poet,got sympathi got go back x ray
3563,0,1468625240,Tue Apr 07 02:48:21 PDT 2009,NO_QUERY,kreativlink,time lunch crave spring roll bad chines near deliv
3564,0,1468625371,Tue Apr 07 02:48:24 PDT 2009,NO_QUERY,danacranston,know get back miami like one care
3565,0,1468625547,Tue Apr 07 02:48:27 PDT 2009,NO_QUERY,m3kx,ok well think got spoiler episod seen yet uk gut
3566,0,1468625847,Tue Apr 07 02:48:34 PDT 2009,NO_QUERY,TferThomas,sure first time tri
3567,0,1468626067,Tue Apr 07 02:48:39 PDT 2009,NO_QUERY,Kittysaysrelax,ouchi head make feel sicki
3568,0,1468626256,Tue Apr 07 02:48:43 PDT 2009,NO_QUERY,fgiunchedi,sad pleas keep updat hug
3569,0,1468626263,Tue Apr 07 02:48:43 PDT 2009,NO_QUERY,MyAppleStuff,morn thing itali today depress imagin bad news
3570,0,1468626371,Tue Apr 07 02:48:46 PDT 2009,NO_QUERY,mickyie,haha nah go back twice month bus ticket expens alreadi
3571,0,1468626778,Tue Apr 07 02:48:56 PDT 2009,NO_QUERY,JoJo_84,realli want see kasabian eden project th juli need someon go
3572,0,1468626843,Tue Apr 07 02:48:57 PDT 2009,NO_QUERY,ceedee75,morn grey day holland come spring
3573,0,1468626858,Tue Apr 07 02:48:57 PDT 2009,NO_QUERY,Robguy,sad time shift mean dark go home
3574,0,1468627125,Tue Apr 07 02:49:04 PDT 2009,NO_QUERY,microlove,wish knew go tb drive crazi
3575,0,1468627571,Tue Apr 07 02:49:13 PDT 2009,NO_QUERY,alesrosina,damn miss gsoc appli deadlin
3576,0,1468627583,Tue Apr 07 02:49:13 PDT 2009,NO_QUERY,rachaelsmart,hate revis
3577,0,1468627852,Tue Apr 07 02:49:19 PDT 2009,NO_QUERY,Ingenue_Em,alway feel like amaz day though xx
3578,0,1468627911,Tue Apr 07 02:49:21 PDT 2009,NO_QUERY,tantrixie,miss
3579,0,1468628161,Tue Apr 07 02:49:26 PDT 2009,NO_QUERY,hcyee,quit busi today attend appoint well tomorrow go anoth busi day
3580,0,1468628219,Tue Apr 07 02:49:28 PDT 2009,NO_QUERY,arichter86,iiiii havent slept yet work minut boo
3581,0,1468628251,Tue Apr 07 02:49:28 PDT 2009,NO_QUERY,sfuge,stuck histori
3582,0,1468628642,Tue Apr 07 02:49:37 PDT 2009,NO_QUERY,kenmcguire,thought much
3583,0,1468629079,Tue Apr 07 02:49:45 PDT 2009,NO_QUERY,mizsprieta,go work
3584,0,1468629131,Tue Apr 07 02:49:46 PDT 2009,NO_QUERY,moximillian,nowher land sick defin healthi either
3585,0,1468629222,Tue Apr 07 02:49:49 PDT 2009,NO_QUERY,tigertwo,still suffer headach sinc yesterday afternoon feel like head vice pleasant
3586,0,1468629378,Tue Apr 07 02:49:53 PDT 2009,NO_QUERY,yowiepower,work uni red bull packet sultana dinner
3587,0,1468629992,Tue Apr 07 02:50:05 PDT 2009,NO_QUERY,Mozzette,know that felt givin present appreci horatio real man lol
3588,0,1468630147,Tue Apr 07 02:50:08 PDT 2009,NO_QUERY,TurtleTours,cant find u
3589,0,1468630176,Tue Apr 07 02:50:09 PDT 2009,NO_QUERY,velvetella,twitter realli play brace bring back memori bad gag reflex
3590,0,1468630302,Tue Apr 07 02:50:11 PDT 2009,NO_QUERY,Mmmbaileys,get photo x
3591,0,1468630321,Tue Apr 07 02:50:12 PDT 2009,NO_QUERY,DebbiePolk_x,bus go work booo
3592,0,1468630391,Tue Apr 07 02:50:14 PDT 2009,NO_QUERY,kapsarovb,tweet work head
3593,0,1468630700,Tue Apr 07 02:50:19 PDT 2009,NO_QUERY,methel,difficult peopl doubt one ever see african starv helpless grrrrrr
3594,0,1468630730,Tue Apr 07 02:50:20 PDT 2009,NO_QUERY,Pd_91,sit work
3595,0,1468630777,Tue Apr 07 02:50:22 PDT 2009,NO_QUERY,jeremy_ellis,pay hundr occasion kid hous meter sound high
3596,0,1468631203,Tue Apr 07 02:50:30 PDT 2009,NO_QUERY,SLotH13,abey lalloo n dake went pm show cp u cud made chal koi nahi nxt weekend tri kareng
3597,0,1468631235,Tue Apr 07 02:50:31 PDT 2009,NO_QUERY,illusions214,sick littl girl came room vomit bed
3598,0,1468631241,Tue Apr 07 02:50:31 PDT 2009,NO_QUERY,miavida,insomnia got best ohhh tire find sleep
3599,0,1468631297,Tue Apr 07 02:50:32 PDT 2009,NO_QUERY,martymcfly_x,lol anna schmanc soo wanna meet holiday man haha im miss bad
3600,0,1468631882,Tue Apr 07 02:50:45 PDT 2009,NO_QUERY,DebbieJay,sooo cannot afford get iphon
3601,0,1468632096,Tue Apr 07 02:50:49 PDT 2009,NO_QUERY,kiwi_blockhead,yay txt twitter receiv cell bcos im new zealand
3602,0,1468632264,Tue Apr 07 02:50:52 PDT 2009,NO_QUERY,Verax3,sleep friend today x what go u understand
3603,0,1468632266,Tue Apr 07 02:50:52 PDT 2009,NO_QUERY,fleurdeguerre,oh probabl pmt thoughtless men bit
3604,0,1468633119,Tue Apr 07 02:51:12 PDT 2009,NO_QUERY,ralpharama,transcod mb wmv mb flv file without loss qualiti possibl anyon know everyth tri terribl
3605,0,1468633263,Tue Apr 07 02:51:15 PDT 2009,NO_QUERY,ClaireBoyles,sorri one confirm darkest fear
3606,0,1468633491,Tue Apr 07 02:51:19 PDT 2009,NO_QUERY,PartyPlanPat,agre sendout card rock sent one today dear friend let go
3607,0,1468633597,Tue Apr 07 02:51:21 PDT 2009,NO_QUERY,tychoquad,dat fast internet probabl stuck though
3608,0,1468633773,Tue Apr 07 02:51:25 PDT 2009,NO_QUERY,jimmydove,new morn pull back curtain sunshin bird tweet stuck insid work
3609,0,1468633994,Tue Apr 07 02:51:31 PDT 2009,NO_QUERY,ashley_sanders,wake think ah yes mice run around ceil
3610,0,1468634153,Tue Apr 07 02:51:34 PDT 2009,NO_QUERY,LisaSJo,school right watch england sorri say like much mabi watch
3611,0,1468634189,Tue Apr 07 02:51:35 PDT 2009,NO_QUERY,jimbonius,preach brother special k singl gammon roll amp water dinner
3612,0,1468634552,Tue Apr 07 02:51:42 PDT 2009,NO_QUERY,ektagrover,meet alway bore wonder alway sleepi toward close
3613,0,1468635091,Tue Apr 07 02:51:55 PDT 2009,NO_QUERY,nomad_chicken,surpris littl miss hous car realli world possess miss dog
3614,0,1468635266,Tue Apr 07 02:51:59 PDT 2009,NO_QUERY,Treesiepops,
3615,0,1468635362,Tue Apr 07 02:52:01 PDT 2009,NO_QUERY,benwoodcock,would use red onion chive abund moment use instead lid sunflow seed stuck
3616,0,1468635603,Tue Apr 07 02:52:06 PDT 2009,NO_QUERY,jodiekearns,membership expir renew new induct happen til next tuesday
3617,0,1468635708,Tue Apr 07 02:52:08 PDT 2009,NO_QUERY,honeyPRmelb,need love
3618,0,1468635854,Tue Apr 07 02:52:12 PDT 2009,NO_QUERY,SophieGrahamX,get ill fed thing turn
3619,0,1468635993,Tue Apr 07 02:52:15 PDT 2009,NO_QUERY,loris_sl,sad turn back time help build everyth amp give poor famili much love
3620,0,1468636282,Tue Apr 07 02:52:22 PDT 2009,NO_QUERY,SirCourtney,dissappoint right guess meant
3621,0,1468636418,Tue Apr 07 02:52:25 PDT 2009,NO_QUERY,NathanA7X,tomorrow today finish hmwk get sick get readi anoth day school tomorrow
3622,0,1468636515,Tue Apr 07 02:52:27 PDT 2009,NO_QUERY,Luggy7,ahhhhh leav make friday
3623,0,1468636610,Tue Apr 07 02:52:30 PDT 2009,NO_QUERY,GeraldFoord,sparkyma girlfriend troubl got serious think
3624,0,1468636811,Tue Apr 07 02:52:34 PDT 2009,NO_QUERY,Isis_n_Denali,mom brain fri juici say front teh compi much brain fri
3625,0,1468637759,Tue Apr 07 02:52:56 PDT 2009,NO_QUERY,varicool,one vodka mudshak go enough
3626,0,1468637767,Tue Apr 07 02:52:55 PDT 2009,NO_QUERY,lovelylisaj,accus biscuit fascist said viennes biscuit work class
3627,0,1468637931,Tue Apr 07 02:52:59 PDT 2009,NO_QUERY,snowy_whitexxx,earli ish studi get taken lunch come back lunch studi
3628,0,1468637958,Tue Apr 07 02:53:00 PDT 2009,NO_QUERY,HelenHenderson,twitter chang past week view page tweet phone select older repeat show page
3629,0,1468638203,Tue Apr 07 02:53:06 PDT 2009,NO_QUERY,Philst79,gotta calm weekend monday blue carri tuesday
3630,0,1468638997,Tue Apr 07 02:53:22 PDT 2009,NO_QUERY,kaboro,total get beyond rediscov new bone back sunday escapad
3631,0,1468639055,Tue Apr 07 02:53:24 PDT 2009,NO_QUERY,trentonoshiro,wish sleep
3632,0,1468639063,Tue Apr 07 02:53:24 PDT 2009,NO_QUERY,kenguest,great opensourc luminari would record talk file rockbox daleki voic unimpress
3633,0,1468639202,Tue Apr 07 02:53:27 PDT 2009,NO_QUERY,fingersinpies,get card two week solo iirc threadless com alreadi question
3634,0,1468639214,Tue Apr 07 02:53:27 PDT 2009,NO_QUERY,crazytwism,got web link get hindu toi
3635,0,1468639269,Tue Apr 07 02:53:28 PDT 2009,NO_QUERY,skynicmac,move manageri financ nicht gut
3636,0,1468639310,Tue Apr 07 02:53:29 PDT 2009,NO_QUERY,BoltBabe,oop havnt much school work hard time
3637,0,1468639458,Tue Apr 07 02:53:32 PDT 2009,NO_QUERY,byronface,sad watch himym sea cool like everyon els feel keep forc watch next episod
3638,0,1468639568,Tue Apr 07 02:53:34 PDT 2009,NO_QUERY,Love_Wave,quot seem quot funni
3639,0,1468639794,Tue Apr 07 02:53:39 PDT 2009,NO_QUERY,FREDDIESDOUBLE,im keep distanc well well away comment good male speci
3640,0,1468640168,Tue Apr 07 02:53:48 PDT 2009,NO_QUERY,CathrynR,migrain
3641,0,1468640416,Tue Apr 07 02:53:54 PDT 2009,NO_QUERY,MELANIECHEE,feel ill today great day
3642,0,1468640566,Tue Apr 07 02:53:57 PDT 2009,NO_QUERY,rodstraks,rather tire last night work get woken earli help either
3643,0,1468640813,Tue Apr 07 02:54:03 PDT 2009,NO_QUERY,Salena,yes realli wanna go bad work
3644,0,1468641498,Tue Apr 07 02:54:17 PDT 2009,NO_QUERY,yvoncu11,work plus im sick blah
3645,0,1468641595,Tue Apr 07 02:54:19 PDT 2009,NO_QUERY,flyingtoasterx,bleach hair third time four day ho hummm got go later post gazillion thing ive sold bad
3646,0,1468641719,Tue Apr 07 02:54:22 PDT 2009,NO_QUERY,StaceyBeattie,good morn found need wisdom tooth
3647,0,1468641786,Tue Apr 07 02:54:23 PDT 2009,NO_QUERY,NikkolaD,stuff find small enough pictur jsut weird face rest twitter life lol
3648,0,1468642677,Tue Apr 07 02:54:43 PDT 2009,NO_QUERY,JOJO1124,guy sleep realli need caus work gt lt fml
3649,0,1468642742,Tue Apr 07 02:54:45 PDT 2009,NO_QUERY,babushka,wish p kid sick hospit tonight
3650,0,1468643337,Tue Apr 07 02:54:59 PDT 2009,NO_QUERY,Tiffany_sweetie,tire cant sleep babi feed
3651,0,1468643581,Tue Apr 07 02:55:03 PDT 2009,NO_QUERY,ellie_beer,realli sore elbow think broken
3652,0,1468643979,Tue Apr 07 02:55:11 PDT 2009,NO_QUERY,sincerely_john,depress go abl see david archuleta
3653,0,1468644415,Tue Apr 07 02:55:21 PDT 2009,NO_QUERY,blankdoll,hero soooo bore ugh found episod season
3654,0,1468644653,Tue Apr 07 02:55:27 PDT 2009,NO_QUERY,hexigon,aw poor donkey ever
3655,0,1468644732,Tue Apr 07 02:55:29 PDT 2009,NO_QUERY,NoNamesLeft123,pain brace tighten
3656,0,1468644838,Tue Apr 07 02:55:31 PDT 2009,NO_QUERY,emsx110,work x
3657,0,1468644867,Tue Apr 07 02:55:31 PDT 2009,NO_QUERY,Imatoughcookie,spring break school amp work monster taken life serious
3658,0,1468644920,Tue Apr 07 02:55:33 PDT 2009,NO_QUERY,basemarketing,look like housework
3659,0,1468644924,Tue Apr 07 02:55:33 PDT 2009,NO_QUERY,punksmurf,free day
3660,0,1468645058,Tue Apr 07 02:55:35 PDT 2009,NO_QUERY,adamfollett,somehow sick day till exam wonder time
3661,0,1468645098,Tue Apr 07 02:55:36 PDT 2009,NO_QUERY,passi66,prepar work leav balconi give tomorrow anoth tri niceweath berlin goodlif
3662,0,1468645121,Tue Apr 07 02:55:36 PDT 2009,NO_QUERY,mommamaia,want tax inspector anyway
3663,0,1468645298,Tue Apr 07 02:55:41 PDT 2009,NO_QUERY,ravenatic,becom seper program rather use air air aw ram leakag bloodi annoy
3664,0,1468645765,Tue Apr 07 02:55:51 PDT 2009,NO_QUERY,carolemc,annoy amount glass dublin road number punctur get
3665,0,1468646144,Tue Apr 07 02:55:59 PDT 2009,NO_QUERY,twinkleboi,omg super massiv bee downstair phobia kick big time go downstair unless know gone help
3666,0,1468646528,Tue Apr 07 02:56:08 PDT 2009,NO_QUERY,brentoli,minus minut go home well home laundri home kindof laundri home washer dryer
3667,0,1468646653,Tue Apr 07 02:56:09 PDT 2009,NO_QUERY,bigenya,divis one
3668,0,1468646685,Tue Apr 07 02:56:10 PDT 2009,NO_QUERY,pauly,writ ticketbot thing spam peopl ticket band quot word quot probabl children
3669,0,1468647126,Tue Apr 07 02:56:19 PDT 2009,NO_QUERY,Emilleigh,got home go sleep coupl hour age conan hope dream eat delici sushi
3670,0,1468647326,Tue Apr 07 02:56:23 PDT 2009,NO_QUERY,kirstykiddo,comput open file univers work get
3671,0,1468647699,Tue Apr 07 02:56:32 PDT 2009,NO_QUERY,KangarooGav,cold turkey way know
3672,0,1468647928,Tue Apr 07 02:56:36 PDT 2009,NO_QUERY,Sluggie,dog around ankl lock studi away builder oh joy anoth week
3673,0,1468647995,Tue Apr 07 02:56:38 PDT 2009,NO_QUERY,Jamestheninja,great holiday homework sesh begun bugger twitter distract menac
3674,0,1468648151,Tue Apr 07 02:56:42 PDT 2009,NO_QUERY,sergeimuller,dammit think pick bug girlfriend
3675,0,1468648609,Tue Apr 07 02:56:52 PDT 2009,NO_QUERY,xhardtoforget,chyeahhhh shoulder back leg hurt atm
3676,0,1468648794,Tue Apr 07 02:56:56 PDT 2009,NO_QUERY,Clethena,miss one friend
3677,0,1468648867,Tue Apr 07 02:56:57 PDT 2009,NO_QUERY,littlequiz,busi get chanc twitter much
3678,0,1468649067,Tue Apr 07 02:57:01 PDT 2009,NO_QUERY,monziee,doesnt know wear
3679,0,1468649284,Tue Apr 07 02:57:05 PDT 2009,NO_QUERY,bloomworthy,seed verg death think seedl plant replac
3680,0,1468649524,Tue Apr 07 02:57:11 PDT 2009,NO_QUERY,lewisholland,need someth big happen
3681,0,1468650162,Tue Apr 07 02:57:24 PDT 2009,NO_QUERY,asgriffin,done feed hors snowi windi april morn
3682,0,1468650456,Tue Apr 07 02:57:31 PDT 2009,NO_QUERY,gavlp,see still aftershock follow eqwatch tell anoth quak
3683,0,1468650569,Tue Apr 07 02:57:33 PDT 2009,NO_QUERY,marinasg,want ipod
3684,0,1468650678,Tue Apr 07 02:57:36 PDT 2009,NO_QUERY,Katestar,aww well thought fun websit anyway lone
3685,0,1468650818,Tue Apr 07 02:57:38 PDT 2009,NO_QUERY,FrostedMayhem,yup obsess bet run stock though anyway thnx help phone use wrong code
3686,0,1468650905,Tue Apr 07 02:57:40 PDT 2009,NO_QUERY,loris_sl,oh sorri hear sad thing young
3687,0,1468651102,Tue Apr 07 02:57:45 PDT 2009,NO_QUERY,Teayam,internet hug yep know feel
3688,0,1468651252,Tue Apr 07 02:57:48 PDT 2009,NO_QUERY,haily89,em ng h ng gt h tr n c n xong ng ti p n n b gi
3689,0,1468651541,Tue Apr 07 02:57:55 PDT 2009,NO_QUERY,BertaWooster,watch hous got realli sad like kutner
3690,0,1468651559,Tue Apr 07 02:57:55 PDT 2009,NO_QUERY,Fifi1976,morn gone
3691,0,1468651621,Tue Apr 07 02:57:57 PDT 2009,NO_QUERY,Zahra83,go guy weekend shak happi cd collect outdat
3692,0,1468651668,Tue Apr 07 02:57:58 PDT 2009,NO_QUERY,Kelliekk,happi chappi
3693,0,1468651915,Tue Apr 07 02:58:04 PDT 2009,NO_QUERY,pharoe,go perform good friend nicol brilhant thursday ho pleas come one els
3694,0,1468651926,Tue Apr 07 02:58:04 PDT 2009,NO_QUERY,pjimmy,three cheer fiber home wait year
3695,0,1468652261,Tue Apr 07 02:58:10 PDT 2009,NO_QUERY,kvmccrty9,sleep last night work p dinner megan happi bday jl
3696,0,1468652384,Tue Apr 07 02:58:13 PDT 2009,NO_QUERY,alexpanait,digg link nofollow
3697,0,1468652422,Tue Apr 07 02:58:14 PDT 2009,NO_QUERY,NaughtyMysti,show love sexi swine feel abit lone go know wanna x
3698,0,1468652839,Tue Apr 07 02:58:23 PDT 2009,NO_QUERY,revjesse,bloodi idiot shop gay porn
3699,0,1468652933,Tue Apr 07 02:58:25 PDT 2009,NO_QUERY,Momalish,lost everyth laptop abl cg anyth proper untl
3700,0,1468653165,Tue Apr 07 02:58:30 PDT 2009,NO_QUERY,melarno,tonn sad news today
3701,0,1468653290,Tue Apr 07 02:58:34 PDT 2009,NO_QUERY,Synoiz,get peopl ask buy ambient album simpl answer quot yet quot itun eventu
3702,0,1468653533,Tue Apr 07 02:58:39 PDT 2009,NO_QUERY,TurtleTours,bet let mcgee hahahaha
3703,0,1468653662,Tue Apr 07 02:58:42 PDT 2009,NO_QUERY,loris_sl,yes hope shock go stop soon think get angri earth
3704,0,1468653750,Tue Apr 07 02:58:44 PDT 2009,NO_QUERY,MihiSorensen,sore throat pleas god make sick sleep time night x
3705,0,1468654451,Tue Apr 07 02:58:59 PDT 2009,NO_QUERY,3adoola,enough sleep
3706,0,1468654478,Tue Apr 07 02:59:01 PDT 2009,NO_QUERY,jewphish,mornnnninggg ugh cub gone work without phonee got one textt
3707,0,1468654794,Tue Apr 07 02:59:06 PDT 2009,NO_QUERY,gematkinson,drink nuun lemon amp lime electrolyt tab drink sweet enough
3708,0,1468654820,Tue Apr 07 02:59:07 PDT 2009,NO_QUERY,jpoh,infrastructur improv coverag servic wifi hotspot adelaid sa though
3709,0,1468655096,Tue Apr 07 02:59:12 PDT 2009,NO_QUERY,etchcoli,ugh pizza would fantast right bad phx pizza place open ppast like
3710,0,1468655166,Tue Apr 07 02:59:13 PDT 2009,NO_QUERY,Disfunctional,yep done friend search tweet panel hmm interest mayb fix later
3711,0,1468655673,Tue Apr 07 02:59:26 PDT 2009,NO_QUERY,EMILYstack,oh awesom shit miss
